'P26NickelV15um','P27CrackDepthV20um','P44TN','P51NickelR','P52XYPlaneL22um','P57DisplacementYComponentum','P36SIFSK2MaximumMPaum05',P66SIFSK1MaximumMPaum05'
15.85814576,15.47474565,88.74822513,298.7586424,2962.253309,146.2923704,-0.659413216,750.0091111
15.8731779,15.0764728,89.55857192,297.2739924,2957.312361,145.4392805,-0.693008671,749.4415687
15.8731779,15.17524756,89.08399513,297.1401406,2949.080037,145.5054415,-1.637529936,750.198808
15.8731779,15.36756313,88.78115487,297.2739924,2945.356946,145.226099,-1.775601243,748.9845994
15.8731779,15.0764728,89.55857192,297.2739924,2957.312361,145.4392805,-0.693008671,749.4415687
15.8731779,15.17524756,89.08399513,297.1401406,2949.080037,145.5054415,-1.637529936,750.198808
15.8731779,15.36756313,88.78115487,297.2739924,2945.356946,145.226099,-1.775601243,748.9845994
15.87653525,14.4638832,88.89389311,290.7212007,2933.823468,143.9940685,-4.317568142,743.8762577
15.88386516,16.74205625,70.70826556,288.3700358,2904.568146,156.1860601,-1.367658574,750.5561816
15.88706596,5.660459433,66.20589652,232.305165,2837.47865,156.6986945,6.532931143,736.2562513
15.8911,7.257961912,65.9980623,240.3309948,2519.203934,142.406996,-8.968104977,757.7197085
15.89374222,6.626716459,39.07977832,210.6532532,2271.573753,152.1711961,-9.804663496,744.0991168
15.8946823,6.567826244,89.72066343,258.5442418,2921.669068,145.7165019,-1.550643278,753.5763389
15.8946823,6.567826244,89.72066343,258.5442418,2928.259366,145.7165019,-0.599464412,752.3097373
15.8946823,6.567826244,89.72066343,258.5442418,2921.669068,145.7165019,-1.550643278,753.5763389
15.8946823,6.567826244,89.72066343,258.5442418,2928.259366,145.7165019,-0.599464412,752.3097373
15.89514955,4.314196758,31.08003954,196.0757721,2032.421315,145.9272204,-1.81631656,749.0382785
15.90649398,15.39399859,87.94120103,296.8593299,2948.761058,146.0306626,-0.734488114,749.9405827
15.90649398,15.39399859,87.94120103,296.8593299,2948.761058,146.0306626,-0.734488114,749.9405827
15.90835464,13.70937157,42.45043482,248.6290279,2453.175483,153.1328413,-4.794199476,746.537071
15.90989778,13.63274339,56.16461955,262.3043877,2845.466578,168.4657768,-0.277374815,749.4497687
15.91220243,15.07134366,88.27551534,295.780096,2949.69859,145.9187538,-0.44847115,749.9839804
15.91220243,15.07134366,88.27551534,295.780096,2949.69859,145.9187538,-0.44847115,749.9839804
15.91780362,12.26939709,54.31794722,253.0964761,2530.400684,149.5324251,-5.435155992,751.1559274
15.92621998,4.508382335,38.19254138,201.8006769,2239.334352,153.6718874,-5.285963004,750.3419881
15.9334,11.43248316,30.69809246,229.226991,2284.560201,158.3936868,-7.961306853,752.8803227
15.94270217,4.655974044,53.12905828,214.9313117,2606.129779,159.1487687,-0.256942148,743.8485679
15.94270217,4.655974044,53.12905828,214.9313117,2606.129779,159.1487687,-0.256942148,743.8485679
15.97364907,8.656517199,74.35939499,254.1158406,2775.591092,148.8728524,-2.542993625,752.9575388
15.97965264,9.728658951,36.24252394,227.7275979,2142.834814,140.8183855,-2.119376525,753.327227
15.98080608,11.79007232,55.93456848,253.0964761,2564.674925,150.1574093,-0.788502599,750.6414995
15.98244953,14.94121731,70.53030813,274.2810448,2689.513949,141.4703482,-3.939338062,739.2266863
15.9837416,16.05842225,77.27399794,279.4905255,2771.892661,140.6111332,-12.212955,734.2265515
15.99270854,17.90297237,66.87744689,287.8504148,2999.561733,164.8087717,-2.441084221,750.5815546
16,10,75.25,260,3000,155,11.43084668,731.5815898
16.02405776,8.289044713,71.46455118,245.3089912,2832.341173,153.0639382,-5.245840944,742.3983055
16.02824907,2.385086211,38.85695388,190.3100156,2104.107748,142.3565671,-0.267020173,748.5534124
16.03070291,16.90298168,67.39566068,281.8406173,2861.759421,155.9781985,-5.829129763,750.0086483
16.03247956,10.35944702,29.30711556,224.5335951,2303.774528,164.3259166,-2.4812586,754.4554046
16.03849816,15.8441379,62.18200753,274.2626759,2622.864507,144.7849475,-3.045047124,750.3850836
16.06128351,8.306852022,64.28691982,241.4302833,2616.942672,147.7041664,-4.392938912,750.4284559
16.06447804,5.994266942,77.50072375,237.3106848,2640.367331,140.1070942,-16.0836691,751.5319442
16.06708214,11.06074016,73.38716222,262.2337907,2971.478055,160.0923412,-2.305111015,749.6257351
16.07098523,16.90956814,60.36593811,273.4554794,2805.367391,158.3208148,-9.596294882,748.9809376
16.07902806,12.17255074,65.32286071,257.1387988,2707.553553,151.1346562,-10.22741726,749.4919532
16.08192396,16.91737679,64.28262873,279.1120446,2832.207475,156.5297905,-4.715140281,750.3649276
16.08337021,6.749492085,70.00921058,237.7313837,2780.553313,152.2099184,-3.320086807,746.5039
16.10457073,12.60745304,77.78687029,271.358057,2903.80194,152.051146,-4.965878744,750.1513995
16.10474115,10.57017295,70.34495621,257.4067438,2675.31532,144.4630832,-0.953547306,749.3424695
16.11319387,12.72888225,60.69927497,255.8223705,2825.321861,162.9062504,-8.323006513,748.9657034
16.12970997,10.34432085,71.76539791,254.0965872,2676.898502,144.3463,-9.460209909,749.86797
16.13728879,2.920606392,35.23258788,186.6616581,2044.234592,142.5536538,-9.32136443,748.8776065
16.13798383,4.969029992,33.5990869,190.1105431,2088.475387,144.5492483,-18.13519382,735.4413109
16.15294731,8.262466407,41.12900421,221.9461921,2273.19152,150.7336804,-11.64548454,763.3989831
16.16108579,6.452218462,54.46649068,223.3277642,2625.395907,163.5437183,-14.0959349,764.5169641
16.16609656,10.60431563,49.69767977,238.79584,2695.380527,168.9086821,-7.001351243,754.5090415
16.16819788,17.85448383,59.6234449,279.1443296,2907.009283,163.4873179,1.6035518,746.0778931
16.16953359,10.68973299,55.83739503,245.1461341,2715.725161,161.023505,-0.405121584,749.1034235
16.17271356,5.541247302,49.37591304,213.7108494,2662.640745,166.8552537,0.067323195,742.8443233
16.17271356,5.541247302,49.37591304,213.7108494,2662.640745,166.876541,0.018281479,742.91017
16.17271356,5.541247302,49.37591304,213.7108494,2665.086207,166.8552537,0.472387644,742.2964875
16.17271356,5.541247302,49.37591304,213.7108494,2662.640745,166.8552537,0.067323195,742.8443233
16.17271356,5.541247302,49.37591304,213.7108494,2662.640745,166.876541,0.018281479,742.91017
16.17271356,5.541247302,49.37591304,213.7108494,2665.086207,166.8552537,0.472387644,742.2964875
16.18020148,4.68383549,52.89377478,214.389871,2583.310178,159.0541002,-0.092329722,752.1550988
16.18020148,4.68383549,52.89377478,214.9313117,2583.310178,159.1487687,0.768967343,753.1326066
16.18020148,4.760014236,52.89377478,214.9313117,2583.310178,159.5293258,-1.054936737,754.0148664
16.18020148,4.68383549,52.89377478,214.389871,2583.310178,159.0541002,-0.092329722,752.1550988
16.18020148,4.68383549,52.89377478,214.9313117,2583.310178,159.1487687,0.768967343,753.1326066
16.18020148,4.760014236,52.89377478,214.9313117,2583.310178,159.5293258,-1.054936737,754.0148664
16.18620531,6.505990433,78.81471456,240.2726335,2654.406513,140.1078432,-15.80802936,754.608193
16.19367312,11.33290409,30.81803295,228.1637471,2223.620364,151.3045685,-3.390171425,755.1760364
16.20107166,9.658372151,67.10882608,245.5896353,2914.717334,161.790674,-5.634740961,742.8583171
16.20465246,2.46040704,50.39232491,196.0375856,2433.437981,153.4387391,-8.545677252,749.3667414
16.20805905,12.96922685,75.78009841,272.3561995,2883.894628,152.0523226,0.273567875,751.9518364
16.22444081,2.476656181,58.76651862,203.8238187,2655.41665,157.9138416,-4.051819265,747.364081
16.22676282,11.27224692,34.49277239,228.2332216,2200.743107,144.5427583,-7.481794619,753.1068679
16.2295,15.89161209,30.41372915,244.42784,2291.798687,143.9295104,-0.687772071,742.4984759
16.2295,16.01056563,30.41372915,244.42784,2291.798687,143.9295104,-2.692644368,743.5566772
16.23425655,7.22947426,57.23631759,229.0785998,2497.198695,146.6687524,-2.409689806,750.7791532
16.23849827,16.01056563,30.41372915,244.42784,2294.039561,144.1440718,-2.577412266,743.782061
16.24187372,3.78818685,70.54880648,218.9931696,2804.403996,152.6550411,-3.925905825,739.2847147
16.24882143,3.744395446,64.07203484,216.2919372,2558.066004,145.7657666,-3.660773253,751.1059914
16.24966231,7.110621611,74.17165951,242.3963422,2642.381512,141.2338781,-4.048317321,753.3357493
16.25068294,4.951841402,57.94962357,214.9966707,2463.925097,146.9469648,-14.31169369,754.8586406
16.25125793,5.496634963,80.11814187,240.2948803,2968.27455,155.2455095,-0.349107608,752.2576841
16.25125793,5.496634963,80.11814187,240.2948803,2968.27455,155.2455095,-0.349107608,752.2576841
16.25463017,5.266410957,12.50175094,181.7124845,1810.454576,148.9808742,-0.274216598,742.1077911
16.25463017,5.266410957,12.50175094,184.526789,1796.616694,148.9808742,0.499124404,751.9209853
16.25463017,5.350258799,12.50175094,181.7124845,1810.454576,148.4166171,-0.572388852,740.8515552
16.25463017,5.266410957,12.50175094,181.7124845,1810.454576,148.9808742,-0.274216598,742.1077911
16.25463017,5.266410957,12.50175094,184.526789,1796.616694,148.9808742,0.499124404,751.9209853
16.25463017,5.350258799,12.50175094,181.7124845,1810.454576,148.4166171,-0.572388852,740.8515552
16.25658954,5.342538602,83.02344766,240.1573225,2811.412279,144.1481252,-4.026315397,750.5873449
16.2624216,6.365478057,39.56971641,206.22135,2492.790238,167.6379748,-5.454495518,740.2813491
16.2624216,6.365478057,40.17375876,206.22135,2449.857829,167.9469003,-18.02280367,755.1615584
16.27043621,14.74985956,70.03333752,273.4443648,2861.040606,154.2284166,-0.563362025,750.0824324
16.27048217,9.792742548,69.66064273,248.2491621,2670.555538,145.5349845,-8.451537941,749.5782209
16.2772024,5.851775438,52.44010558,216.9680637,2529.915186,154.8673573,-3.934370295,749.5204905
16.2785977,2.498787778,50.97948813,194.1886077,2378.789218,150.3816465,-16.9864407,753.2462564
16.286884,13.43354401,65.63998369,263.2666695,2992.899835,167.3946042,-1.08599919,748.6795373
16.286884,13.43354401,65.63998369,263.2666695,2992.899835,167.3946042,-1.08599919,748.6795373
16.29382916,8.086032441,67.77838653,241.8803946,2738.760358,152.5783909,-3.205735769,754.728941
16.29594536,12.41784887,63.81044512,257.2385957,2943.704221,166.6212123,-1.24524105,748.8650151
16.29594536,12.41784887,63.81044512,257.2385957,2943.704221,166.6212123,-1.24524105,748.8650151
16.3038996,3.035868332,66.08263169,211.9043527,2546.061398,144.0458344,-8.211391958,751.3590986
16.31198908,5.994422716,12.26492779,185.0210975,1814.323499,146.5272473,0.499347437,742.3358587
16.31198908,5.994422716,12.26492779,185.0210975,1814.323499,146.5272473,0.499347437,742.3358587
16.32056444,5.764637414,13.30085412,185.9701796,1810.949987,145.6397031,1.584473899,746.197023
16.32056444,5.764637414,13.30085412,185.9701796,1810.949987,145.6397031,1.584473899,746.197023
16.32354531,11.00341911,66.29805031,252.4970891,2736.307259,151.7371138,-3.008161685,750.495342
16.3357,6.154541411,70.74873069,232.8161809,2956.492707,163.1361107,-4.89712037,750.761462
16.340727,12.85156629,65.71260766,260.1813784,2995.826627,167.7810223,-1.085876988,749.1180225
16.340727,12.85156629,65.71260766,260.1813784,2995.826627,167.7810223,-1.085876988,749.1180225
16.34502737,8.902746932,75.90197222,250.7421474,2869.345662,148.5426507,6.391789899,738.3321244
16.35352946,13.5993379,65.63998369,263.3654665,2998.220561,167.4689398,-0.362717465,748.8585801
16.35352946,13.5993379,65.63998369,263.3654665,2998.220561,167.4689398,-0.362717465,748.8585801
16.36166532,5.99724293,17.64442301,192.2931211,1974.735622,158.1390883,2.575188649,753.341466
16.36166532,6.228641291,18.00268738,191.5615234,1998.63705,158.1390883,1.765294276,746.1600919
16.36166532,5.99724293,17.64442301,192.2931211,1974.735622,158.1390883,2.575188649,753.341466
16.36166532,6.228641291,18.00268738,191.5615234,1998.63705,158.1390883,1.765294276,746.1600919
16.36804094,5.99724293,17.73775289,192.2339136,1958.222787,156.00748,2.122635624,753.6348526
16.36804094,5.99724293,17.75164195,192.426411,1974.735622,158.1390883,2.129345143,754.3475771
16.36804094,5.99724293,17.73775289,192.2339136,1958.222787,156.00748,2.122635624,753.6348526
16.36804094,5.99724293,17.75164195,192.426411,1974.735622,158.1390883,2.129345143,754.3475771
16.369,5.88,11.30913402,183.2555569,1811.341032,147.9282761,0.917220496,742.0236162
16.369,5.905614973,11.95162302,184.2452835,1772.393366,141.5520994,1.152685246,743.1277029
16.369,5.987655334,10.95963678,184.6203076,1789.098264,146.545823,-0.948842749,748.5957501
16.369,5.88,11.30913402,183.2555569,1811.341032,147.9282761,0.917220496,742.0236162
16.369,5.905614973,11.95162302,184.2452835,1772.393366,141.5520994,1.152685246,743.1277029
16.369,5.987655334,10.95963678,184.6203076,1789.098264,146.545823,-0.948842749,748.5957501
16.37003916,6.29321503,13.28563024,186.6760031,1842.565395,146.785388,0.152670012,742.5314809
16.37003916,6.29321503,13.28563024,186.6760031,1842.565395,146.785388,0.152670012,742.5314809
16.37958334,12.22091224,64.85897594,256.2661362,2968.868328,167.2151907,-1.223414324,749.4718945
16.37958334,12.22091224,64.85897594,256.2661362,2968.868328,167.2151907,-1.223414324,749.4718945
16.38221512,4.636688547,52.39135779,212.4568496,2549.630721,157.7164048,-0.244652113,756.1474977
16.38221512,4.636688547,52.39135779,212.4568496,2549.630721,157.7164048,-0.244652113,756.1474977
16.39086304,5.805549334,11.95469109,184.2158478,1809.590601,147.8234925,-0.372202894,747.7002247
16.39086304,5.805549334,11.95469109,184.2158478,1809.590601,147.8234925,-0.372202894,747.7002247
16.39497504,6.209163728,14.09464522,186.6760031,1849.709038,146.3970537,0.179283556,742.6488352
16.39497504,6.221266674,14.09464522,186.6760031,1849.709038,146.1690842,0.570194199,741.9176904
16.39497504,6.209163728,14.09464522,186.6760031,1849.709038,146.3970537,0.179283556,742.6488352
16.39497504,6.221266674,14.09464522,186.6760031,1849.709038,146.1690842,0.570194199,741.9176904
16.39915101,12.72681698,91.16414949,276.6342106,2987.159374,146.5268987,-9.18975669,749.3741621
16.40504043,11.58320635,54.68599103,244.9986112,2541.492882,149.1081717,-2.539044692,751.4650365
16.40664706,11.27626086,56.63148932,245.1461341,2714.102716,159.3430452,-1.494077852,750.0420265
16.40812258,12.85156629,65.71260766,260.1813784,2996.136147,167.7810223,0.34494361,750.3741041
16.40812258,12.90571947,65.63998369,260.1409342,2995.915803,167.7742476,0.074135603,750.0354099
16.40812258,12.92515022,65.71260766,260.1813784,2996.136147,167.8058319,-0.39746657,750.3000317
16.40812258,13.43354401,65.63998369,262.4630926,2997.901996,167.6830135,0.038744947,750.2448008
16.40812258,13.43354401,65.63998369,262.4630926,2998.082743,167.6830135,0.071503134,750.2038739
16.40812258,12.85156629,65.71260766,260.1813784,2996.136147,167.7810223,0.34494361,750.3741041
16.40812258,12.90571947,65.63998369,260.1409342,2995.915803,167.7742476,0.074135603,750.0354099
16.40812258,12.92515022,65.71260766,260.1813784,2996.136147,167.8058319,-0.39746657,750.3000317
16.40812258,13.43354401,65.63998369,262.4630926,2997.901996,167.6830135,0.038744947,750.2448008
16.40812258,13.43354401,65.63998369,262.4630926,2998.082743,167.6830135,0.071503134,750.2038739
16.41840159,6.682277724,78.02236881,238.088059,2649.582733,140.1111215,-14.90361162,755.6159763
16.42089135,3.088588062,69.91863053,216.3287701,2759.987864,153.0201963,-1.912724548,752.1518108
16.42089135,3.088588062,69.91863053,216.3287701,2759.987864,153.0201963,-1.912724548,752.1518108
16.42634887,5.832539329,12.95308091,184.0365706,1824.190773,146.2244223,1.650904647,742.2084421
16.42634887,5.832539329,12.95308091,184.0365706,1824.190773,146.2244223,1.650904647,742.2084421
16.42977869,5.832539329,12.95308091,184.0365706,1824.190773,146.2244223,1.649592269,742.3337206
16.42977869,5.832539329,12.95308091,184.0365706,1824.190773,146.2244223,1.649592269,742.3337206
16.43220617,12.22091224,64.85897594,256.2661362,2971.704587,167.2151907,0.316691119,749.8853685
16.43220617,12.22091224,64.85897594,256.2661362,2971.704587,167.2151907,0.316691119,749.8853685
16.45651895,2.916887748,64.79887657,207.9434237,2526.065674,143.7477205,-9.347314053,750.4783512
16.46151037,15.26485285,86.50629054,285.9202337,2906.261057,143.5256196,-0.55532348,749.0382622
16.47072737,11.90818572,67.00652988,255.0935976,2995.900987,166.6048002,-1.627374588,748.9657134
16.47072737,11.90818572,67.00652988,255.0935976,2996.222836,166.6048002,-1.577576475,748.8927657
16.47072737,11.90818572,67.00652988,255.0935976,2995.900987,166.6048002,-1.627374588,748.9657134
16.47072737,11.90818572,67.00652988,255.0935976,2996.222836,166.6048002,-1.577576475,748.8927657
16.47331636,5.907247321,72.0720173,231.4664277,2798.384754,149.3568148,2.970417541,741.9267794
16.47904885,10.74479592,64.59483572,245.8084836,2869.529756,162.2536084,-7.884085332,749.8256413
16.48986084,8.415730143,40.06924209,217.3772246,2273.19152,150.2814293,-11.58854714,761.3276115
16.49131757,16.29630294,71.57207231,277.4274642,2810.631698,147.9491817,-0.736535558,748.842792
16.50892628,14.71464345,60.28463115,259.1591787,2597.521018,143.7002637,-4.157104594,745.8240421
16.50904086,12.20591635,95.00928367,271.0886957,2994.091386,141.7589181,-11.02994318,735.3256836
16.51719899,4.700959328,59.06372622,213.3412159,2480.742398,146.0302968,-9.465052478,755.0156476
16.52154942,6.394113155,57.71508444,220.2369351,2638.078806,158.8085067,-13.99106123,759.5427918
16.53404867,16.0513237,67.02132983,270.7499114,2988.1011,164.3049427,-5.159250792,750.6022856
16.53508774,14.60590868,79.34306595,270.4096295,2776.071199,143.3731999,-18.41614696,753.7958625
16.53922414,7.993926699,53.84330351,223.6472816,2396.775237,142.5276433,-9.522229301,750.4119879
16.54327586,15.74906335,16.09862795,226.7638095,2285.871228,157.9643376,-3.663676874,740.4532445
16.54360698,6.347317402,77.19424897,234.0101967,2642.16538,140.1070942,-15.02130066,754.8702877
16.54605744,5.833816367,83.02344766,239.3862753,2795.366071,142.6624409,-3.103956829,750.9688585
16.55640664,6.575523557,54.46649068,219.7900702,2610.330017,160.8956366,-11.76710988,763.0540671
16.55640664,6.588436393,54.46649068,220.7039621,2611.934096,160.8956366,-9.806224628,763.6513386
16.55927326,7.273826306,71.30090425,236.1771529,2709.124738,148.0955027,-7.988484704,755.906524
16.55964941,5.832539329,12.82559824,184.0365706,1823.302691,146.7296939,0.654462277,748.5853622
16.55964941,5.832539329,12.95308091,183.9010149,1824.190773,146.7866558,-0.344462462,749.0205622
16.55964941,5.832539329,12.95308091,184.0365706,1824.190773,146.7296939,0.109217505,748.9453361
16.55964941,5.832539329,12.82559824,184.0365706,1823.302691,146.7296939,0.654462277,748.5853622
16.55964941,5.832539329,12.95308091,183.9010149,1824.190773,146.7866558,-0.344462462,749.0205622
16.55964941,5.832539329,12.95308091,184.0365706,1824.190773,146.7296939,0.109217505,748.9453361
16.56353563,5.813181614,74.78539153,228.9502608,2666.610451,142.7632297,-13.13487154,751.2478018
16.56416217,6.38456928,48.27250382,215.8793635,2503.941742,157.7725484,0.050726384,755.1659229
16.56416217,6.38456928,48.27250382,215.8793635,2503.941742,157.7725484,0.050726384,755.1659229
16.5641912,10.82120483,61.04555661,239.6738178,2850.746622,160.7553327,-3.116472349,734.8521885
16.5647872,12.22004569,56.87909321,245.4072572,2539.836347,147.4963716,-11.28547704,756.0892988
16.56748398,5.75679638,12.93172612,183.9010149,1810.762673,145.4928979,0.083660973,750.2370548
16.56748398,5.75679638,12.93172612,183.9010149,1810.762673,145.4928979,0.083660973,750.2370548
16.5697,14.5164834,33.73098401,234.880068,2316.498372,143.5104066,-0.237824518,735.5819275
16.57509983,14.68820742,68.65849966,266.3406874,2830.050205,153.1061803,-3.815556277,750.3351504
16.5806073,7.715903253,71.45552996,238.0522542,2639.388075,141.1200003,-1.622624957,747.1284001
16.58219437,14.57528848,79.71466459,273.8459081,2845.789279,143.1575179,1.058379832,741.0123645
16.58404617,17.90655264,66.87744689,275.3571254,2879.719268,155.4251746,-9.17930914,749.2753387
16.59076213,8.622053922,62.73449523,236.2142168,2944.304467,168.8807571,-0.287648658,749.8131571
16.59076213,8.622053922,62.74177071,236.2811117,2946.012584,168.8807571,0.074959095,749.563335
16.59076213,8.622053922,62.73449523,236.2142168,2944.304467,168.8807571,-0.287648658,749.8131571
16.59076213,8.622053922,62.74177071,236.2811117,2946.012584,168.8807571,0.074959095,749.563335
16.5931,15.58962082,37.92595007,244.4694999,2543.47208,159.2131282,-1.928676258,744.9531083
16.59892049,2.350286646,38.59205562,185.0350223,2297.316796,158.3346783,-2.148483428,753.1292303
16.60137057,10.50332765,61.04555661,239.2702166,2850.746622,160.8623622,-0.435105662,736.344622
16.60258677,5.890690641,12.95308091,184.0365706,1829.641515,146.7296939,0.853077432,748.3692806
16.60258677,5.890690641,12.95308091,184.0365706,1829.641515,146.7296939,0.853077432,748.3692806
16.60423849,14.7339313,69.58766619,265.5624812,2910.605935,157.8921656,-7.428684017,750.9373628
16.60643335,13.05298161,27.04724226,222.2552313,2387.204596,165.042419,-10.23509573,745.9288803
16.60831264,12.48409081,63.37367483,253.2371559,2950.544075,166.6436245,-0.149412686,748.6393702
16.60831264,12.48409081,63.37367483,253.2371559,2950.544075,166.6436245,-0.149412686,748.6393702
16.6144709,6.299440469,17.37663391,189.3700867,1855.134715,140.8345566,0.741707666,748.7962563
16.6144709,6.299440469,17.37663391,189.3700867,1855.134715,140.8345566,0.741707666,748.7962563
16.61885647,7.515020241,73.38082109,239.4619414,2669.636121,141.6616634,0.073725045,749.6278243
16.61885647,7.515020241,73.38082109,239.4619414,2669.636121,141.6616634,0.073725045,749.6278243
16.62489468,8.566226461,67.21854754,236.4509647,2846.668339,154.363697,3.18511823,735.2204413
16.62832286,12.19826965,63.3442893,251.9447384,2941.162731,166.555898,-0.724441354,750.154244
16.62832286,12.27503104,63.3442893,251.9447384,2941.162731,166.555898,-1.454895665,749.9904833
16.62832286,12.4848226,63.37420986,252.982565,2950.012165,166.555898,-0.104247283,748.6277041
16.62832286,12.19826965,63.3442893,251.9447384,2941.162731,166.555898,-0.724441354,750.154244
16.62832286,12.27503104,63.3442893,251.9447384,2941.162731,166.555898,-1.454895665,749.9904833
16.62832286,12.4848226,63.37420986,252.982565,2950.012165,166.555898,-0.104247283,748.6277041
16.62895836,10.7002173,59.90932078,236.7052521,2860.944324,162.9284556,-5.354845312,735.3341503
16.63016958,15.00614515,63.08151424,262.0678228,2797.566952,155.6368727,-4.856166829,750.6487887
16.63042084,13.66448826,75.01150051,263.3307755,2701.416939,142.0026489,-14.5512739,754.2212519
16.6333795,13.68915771,45.03541299,243.2114868,2700.597181,168.7829512,-2.095002062,750.5159615
16.63615951,5.71531275,15.82608641,182.8604694,1835.775449,141.209056,0.851123965,740.0065549
16.63615951,5.71531275,15.82608641,182.8604694,1835.775449,141.209056,0.851123965,740.0065549
16.64179733,12.2125167,66.44266575,254.5307497,2999.722201,166.9109612,0.195166975,749.6717326
16.64179733,12.2125167,66.44266575,254.5307497,2999.722201,166.9109612,0.195166975,749.6717326
16.64245695,5.77094427,12.95308091,184.0365706,1824.190773,146.7296939,1.382884885,751.3603725
16.64245695,5.77094427,12.95308091,184.0365706,1824.190773,146.7296939,1.382884885,751.3603725
16.64246933,5.889600073,11.95162302,184.7186448,1772.393366,141.6600929,1.689605725,754.13271
16.64246933,5.905614973,11.95162302,184.6008094,1772.393366,141.6600929,1.082156144,754.2000258
16.64246933,5.889600073,11.95162302,184.7186448,1772.393366,141.6600929,1.689605725,754.13271
16.64246933,5.905614973,11.95162302,184.6008094,1772.393366,141.6600929,1.082156144,754.2000258
16.64971802,3.0450436,40.94517276,189.904351,2280.668158,151.6413034,-1.12616201,749.2435525
16.64987173,10.72992743,56.505787,236.2539278,2467.628667,142.5390973,-10.24462187,750.0135958
16.65109106,9.745236503,69.94851967,246.21984,2676.898502,144.4725061,-1.27915693,750.6134482
16.6564023,4.579995121,56.44133581,207.4138994,2473.540744,148.9981363,-15.41700296,756.2683808
16.66971425,15.60939598,59.68843701,255.5853738,2673.75641,146.3219437,-6.975859378,735.1134601
16.67190077,13.76406615,20.5126223,216.3522173,2200.444871,149.8997113,-13.74888945,740.2072724
16.67804754,13.09734739,64.13932592,256.2477873,2997.123053,168.6546474,0.697808188,749.9966397
16.67804754,13.13973276,64.13932592,256.2477873,2996.419209,168.7127942,0.044062332,750.2759005
16.67804754,13.09734739,64.13932592,256.2477873,2997.123053,168.6546474,0.697808188,749.9966397
16.67804754,13.13973276,64.13932592,256.2477873,2996.419209,168.7127942,0.044062332,750.2759005
16.68049558,16.98126228,65.03847589,271.4773299,2870.573301,156.7201281,-3.240353291,750.081842
16.68338532,11.56913537,42.0279573,229.6979585,2533.386523,161.3908361,-4.401795167,748.4246389
16.68377932,3.216811742,60.38622892,204.7540367,2691.604212,157.6737092,-5.185441506,749.3033605
16.68395119,11.95060266,19.66045501,219.5607096,2136.850971,151.2978046,6.100526202,753.2364495
16.69623127,12.76021123,63.97341453,254.0225461,2997.39543,169.1026366,-0.371118864,750.0147569
16.69623127,12.83566837,63.97341453,254.0225461,2996.461653,169.1026366,-1.229225819,750.0647001
16.69623127,12.76021123,63.97341453,254.0225461,2997.39543,169.1026366,-0.371118864,750.0147569
16.69623127,12.83566837,63.97341453,254.0225461,2996.461653,169.1026366,-1.229225819,750.0647001
16.71819809,10.89339743,88.63430358,261.887026,2948.993511,142.9438127,-0.799846804,737.4226932
16.72258587,12.32797642,65.90762877,252.6382815,2989.306444,166.6467429,-1.636914837,749.1530468
16.72258587,12.32797642,65.90762877,252.6382815,2989.306444,166.6467429,-1.636914837,749.1530468
16.73073744,6.299440469,17.37663391,189.3614433,1848.913244,140.1080098,0.864585717,752.7979075
16.73073744,6.299440469,17.37663391,189.3614433,1848.913244,140.1080098,0.864585717,752.7979075
16.7309616,13.72543733,28.57249588,231.4671964,2321.943104,153.1616298,4.903789107,748.1652007
16.73511022,14.87222645,74.65390431,265.0166657,2722.94164,141.3537467,-13.4298618,747.9012121
16.7356097,12.49279169,65.42898636,253.2215393,2995.316525,167.2551091,-0.378705363,748.9821492
16.7356097,12.49279169,65.42898636,253.2215393,2995.316525,167.2551091,-0.378705363,748.9821492
16.74501321,12.49279169,65.42898636,253.2215393,2995.419008,167.0989978,0.22512028,748.6358717
16.74501321,12.49279169,65.42898636,253.2215393,2995.419008,167.2551091,-0.164434902,749.149879
16.74501321,12.49279169,65.42898636,253.2215393,2995.419008,167.0989978,0.22512028,748.6358717
16.74501321,12.49279169,65.42898636,253.2215393,2995.419008,167.2551091,-0.164434902,749.149879
16.74507833,2.732152288,66.41712375,205.5798315,2709.330475,149.4611612,1.460886477,737.2004674
16.74507833,3.200976417,66.41712375,206.5879149,2673.777858,149.4611612,-8.089290342,743.6064001
16.74722472,12.49279169,65.42898636,253.2215393,2989.775236,167.2551091,-1.044541871,750.4054365
16.74722472,12.49279169,65.42898636,253.2215393,2989.775236,167.2551091,-1.044541871,750.4054365
16.75035792,12.64949031,65.94405058,254.0485059,2998.086452,166.9642039,-0.88729985,749.4966973
16.75035792,12.64949031,65.94405058,254.0485059,2998.086452,166.9642039,-0.88729985,749.4966973
16.75107532,2.521452007,67.12117907,206.0927148,2579.80321,144.379956,-4.770824733,751.1229697
16.75151743,9.990127654,43.55009333,222.1691633,2549.703328,163.1682303,-7.777038782,749.103888
16.75212435,12.49279169,65.4423294,253.2769205,2996.372828,167.3064407,0.058085529,749.3491624
16.75212435,12.49279169,65.4423294,253.2769205,2996.372828,167.3064407,0.058085529,749.3491624
16.75235506,12.49279169,65.63005076,253.2769205,2998.25961,167.2173958,-0.186044163,749.1420691
16.75235506,12.49279169,65.63005076,253.2769205,2998.25961,167.2173958,-0.186044163,749.1420691
16.75259736,4.06823533,37.0599622,186.2763735,2257.290136,153.0794063,-9.640458596,739.6351772
